"Date","Price","Open","High","Low","Vol","Change"
"Jan 04, 2017","4,010.0","3,970.0","4,095.0","3,586.3","0.25K","9.86%"
"Jan 03, 2017","3,650.0","3,620.0","3,709.0","3,564.6","0.17K","-0.30%"
"Jan 02, 2017","3,661.0","3,585.0","3,798.0","3,549.1","0.15K","2.12%"
"Jan 01, 2017","3,585.0","3,471.9","3,615.0","3,424.2","0.07K","3.52%"
"Dec 31, 2016","3,463.0","3,400.0","3,499.0","3,385.0","0.04K","0.70%"
"Dec 30, 2016","3,439.0","3,574.9","3,600.0","3,400.0","0.21K","-3.70%"
"Dec 29, 2016","3,571.0","3,599.0","3,640.0","3,501.0","0.18K","-1.63%"
"Dec 28, 2016","3,630.0","3,500.0","3,699.0","3,252.0","0.26K","9.17%"
"Dec 27, 2016","3,325.0","3,102.0","3,326.0","3,070.0","0.18K","6.06%"
"Dec 26, 2016","3,135.0","3,033.2","3,135.0","2,974.0","0.11K","4.33%"
"Dec 25, 2016","3,005.0","3,080.0","3,100.0","2,915.0","0.05K","-1.96%"
"Dec 24, 2016","3,065.0","3,122.1","3,135.0","3,010.0","0.08K","-2.22%"
"Dec 23, 2016","3,134.5","2,985.2","3,144.5","2,924.7","0.19K","6.51%"
"Dec 22, 2016","2,942.9","2,844.8","2,949.9","2,823.0","0.17K","4.32%"
"Dec 21, 2016","2,821.1","2,770.0","2,849.5","2,761.1","0.26K","1.85%"
"Dec 20, 2016","2,769.9","2,754.9","2,780.0","2,725.0","0.15K","0.55%"
"Dec 19, 2016","2,754.9","2,746.3","2,770.3","2,732.0","0.08K","-0.55%"
"Dec 18, 2016","2,770.0","2,770.0","2,772.8","2,735.5","0.02K","0.47%"
"Dec 17, 2016","2,757.0","2,749.0","2,760.0","2,720.9","0.05K","0.31%"
"Dec 16, 2016","2,748.5","2,715.1","2,749.0","2,707.9","0.11K","1.49%"
"Dec 15, 2016","2,708.1","2,727.0","2,737.0","2,701.1","0.10K","-0.19%"
"Dec 14, 2016","2,713.3","2,703.6","2,744.8","2,696.0","0.15K","-0.28%"
"Dec 13, 2016","2,721.0","2,721.0","2,750.0","2,713.8","0.15K","0.03%"
"Dec 12, 2016","2,720.1","2,701.1","2,750.0","2,682.9","0.23K","1.38%"
"Dec 11, 2016","2,683.0","2,707.0","2,750.0","2,675.3","0.06K","-0.88%"
"Dec 10, 2016","2,706.8","2,701.0","2,739.0","2,680.0","0.08K","0.10%"
"Dec 09, 2016","2,704.0","2,678.0","2,715.0","2,652.5","0.17K","1.30%"
"Dec 08, 2016","2,669.4","2,709.0","2,720.0","2,667.0","0.15K","-2.10%"
"Dec 07, 2016","2,726.6","2,709.2","2,758.0","2,681.1","0.16K","0.47%"
"Dec 06, 2016","2,714.0","2,715.5","2,790.0","2,713.0","0.20K","-1.31%"
"Dec 05, 2016","2,750.0","2,748.3","2,794.1","2,710.0","0.20K","1.20%"
"Dec 04, 2016","2,717.4","2,738.1","2,749.1","2,710.0","0.04K","0.07%"
"Dec 03, 2016","2,715.4","2,730.5","2,732.1","2,700.0","0.04K","0.52%"
"Dec 02, 2016","2,701.4","2,635.0","2,732.1","2,609.1","0.18K","3.58%"
"Dec 01, 2016","2,608.0","2,612.0","2,636.0","2,557.0","0.16K","1.99%"
"Nov 30, 2016","2,557.0","2,551.1","2,588.8","2,522.7","0.21K","-0.31%"
"Nov 29, 2016","2,565.0","2,560.0","2,593.9","2,540.1","0.14K","0.50%"
"Nov 28, 2016","2,552.1","2,584.9","2,619.9","2,542.3","0.17K","-1.27%"
"Nov 27, 2016","2,584.9","2,561.0","2,590.0","2,554.5","0.02K","-0.07%"
"Nov 26, 2016","2,586.7","2,571.0","2,589.9","2,540.0","0.05K","0.65%"
"Nov 25, 2016","2,570.0","2,560.3","2,590.0","2,545.0","0.09K","0.12%"
"Nov 24, 2016","2,567.0","2,576.1","2,609.9","2,530.0","0.14K","-0.73%"
"Nov 23, 2016","2,585.8","2,580.0","2,619.9","2,500.0","0.16K","0.23%"
"Nov 22, 2016","2,580.0","2,598.0","2,620.0","2,452.0","0.15K","2.09%"
"Nov 21, 2016","2,527.3","2,507.1","2,567.9","2,460.4","0.12K","1.70%"
"Nov 20, 2016","2,485.0","2,571.0","2,580.0","2,435.0","0.06K","-2.89%"
"Nov 19, 2016","2,559.0","2,559.0","2,577.0","2,516.0","0.06K","1.14%"
"Nov 18, 2016","2,530.1","2,473.0","2,550.0","2,430.0","0.18K","3.31%"
"Nov 17, 2016","2,449.0","2,427.7","2,500.0","2,320.0","0.15K","0.88%"
"Nov 16, 2016","2,427.7","2,485.0","2,495.0","2,350.0","0.22K","-2.31%"
"Nov 15, 2016","2,485.0","2,473.6","2,490.0","2,456.4","0.06K","0.46%"
"Nov 14, 2016","2,473.6","2,450.0","2,494.0","2,437.0","0.15K","0.96%"
"Nov 13, 2016","2,450.0","2,497.6","2,497.6","2,437.0","0.09K","-1.91%"
"Nov 12, 2016","2,497.6","2,490.1","2,515.8","2,482.5","0.05K","0.30%"
"Nov 11, 2016","2,490.1","2,431.0","2,543.0","2,427.0","0.13K","2.43%"
"Nov 10, 2016","2,431.0","2,398.8","2,460.0","2,398.0","0.11K","1.34%"
"Nov 09, 2016","2,398.8","2,349.1","2,437.0","2,320.6","0.19K","2.12%"
"Nov 08, 2016","2,349.1","2,362.6","2,364.0","2,330.0","0.15K","-0.58%"
"Nov 07, 2016","2,362.6","2,359.0","2,368.0","2,320.6","0.14K","0.15%"
"Nov 06, 2016","2,359.0","2,343.6","2,365.5","2,320.0","0.02K","0.66%"
"Nov 05, 2016","2,343.6","2,345.3","2,383.0","2,316.4","0.07K","-0.07%"
"Nov 04, 2016","2,345.3","2,281.2","2,389.0","2,260.0","0.11K","2.81%"
"Nov 03, 2016","2,281.2","2,420.0","2,473.0","2,261.1","0.18K","-5.73%"
"Nov 02, 2016","2,420.0","2,464.4","2,473.0","2,392.9","0.11K","-1.80%"
"Nov 01, 2016","2,464.4","2,350.0","2,600.0","2,340.0","0.21K","4.87%"
"Oct 31, 2016","2,350.0","2,419.8","2,419.8","2,345.0","0.14K","-2.88%"
"Oct 30, 2016","2,419.8","2,431.2","2,454.0","2,370.0","0.09K","-0.47%"
"Oct 29, 2016","2,431.2","2,300.0","2,479.0","2,280.0","0.10K","5.70%"
"Oct 28, 2016","2,300.0","2,247.3","2,360.0","2,220.0","0.20K","2.35%"
"Oct 27, 2016","2,247.3","2,200.0","2,250.0","2,184.9","0.15K","2.15%"
"Oct 26, 2016","2,200.0","2,151.3","2,239.9","2,130.0","0.15K","2.26%"
"Oct 25, 2016","2,151.3","2,145.9","2,178.0","2,124.0","0.15K","0.25%"
"Oct 24, 2016","2,145.9","2,174.0","2,174.0","2,113.1","0.17K","-1.29%"
"Oct 23, 2016","2,174.0","2,160.1","2,178.1","2,160.0","0.02K","0.64%"
"Oct 22, 2016","2,160.1","2,107.0","2,178.0","2,107.0","0.06K","2.52%"
"Oct 21, 2016","2,107.0","2,130.0","2,161.2","2,107.0","0.12K","-1.08%"
"Oct 20, 2016","2,130.0","2,122.1","2,164.5","2,122.1","0.13K","0.37%"
"Oct 19, 2016","2,122.1","2,157.3","2,170.0","2,106.3","0.16K","-1.63%"
"Oct 18, 2016","2,157.3","2,139.1","2,175.0","2,125.3","0.09K","0.85%"
"Oct 17, 2016","2,139.1","2,164.4","2,175.0","2,110.2","0.09K","-1.17%"
"Oct 16, 2016","2,164.4","2,181.0","2,192.2","2,131.0","0.02K","-0.76%"
"Oct 15, 2016","2,181.0","2,218.0","2,229.0","2,105.1","0.09K","-1.67%"
"Oct 14, 2016","2,218.0","2,102.6","2,220.0","2,082.0","0.13K","5.49%"
"Oct 13, 2016","2,102.6","2,094.3","2,118.4","2,080.0","0.08K","0.40%"
"Oct 12, 2016","2,094.3","2,100.1","2,123.5","2,082.0","0.09K","-0.28%"
"Oct 11, 2016","2,100.1","2,050.0","2,146.6","2,020.0","0.16K","2.45%"
"Oct 10, 2016","2,050.0","2,016.1","2,050.0","1,997.0","0.11K","1.68%"
"Oct 09, 2016","2,016.1","2,007.3","2,047.8","1,990.5","0.07K","0.44%"
"Oct 08, 2016","2,007.3","2,032.5","2,032.5","2,002.0","0.07K","-1.24%"
"Oct 07, 2016","2,032.5","2,010.6","2,050.0","1,990.0","0.14K","1.09%"
"Oct 06, 2016","2,010.6","1,984.0","2,013.9","1,961.0","0.17K","1.34%"
"Oct 05, 2016","1,984.0","1,982.3","2,000.0","1,951.6","0.13K","0.09%"
"Oct 04, 2016","1,982.3","1,985.0","2,000.0","1,975.0","0.10K","-0.14%"
"Oct 03, 2016","1,985.0","2,000.0","2,021.9","1,975.0","0.15K","-0.75%"
"Oct 02, 2016","2,000.0","2,008.9","2,023.0","1,980.0","0.02K","-0.45%"
"Oct 01, 2016","2,008.9","1,970.1","2,030.7","1,970.1","0.04K","1.97%"
"Sep 30, 2016","1,970.1","1,980.1","2,000.0","1,958.0","0.12K","-0.51%"
"Sep 29, 2016","1,980.1","1,988.0","1,997.0","1,954.5","0.13K","-0.40%"
"Sep 28, 2016","1,988.0","1,992.3","1,999.0","1,971.0","0.07K","-0.22%"
"Sep 27, 2016","1,992.3","2,000.0","2,005.0","1,968.8","0.11K","-0.38%"
"Sep 26, 2016","2,000.0","1,987.5","2,007.0","1,965.0","0.09K","0.63%"
"Sep 25, 2016","1,987.5","1,998.2","2,010.0","1,986.7","0.02K","-0.53%"
"Sep 24, 2016","1,998.2","2,010.0","2,010.0","1,990.9","0.03K","-0.59%"
"Sep 23, 2016","2,010.0","1,963.0","2,024.0","1,961.1","0.08K","2.39%"
"Sep 22, 2016","1,963.0","1,965.8","1,985.0","1,946.8","0.11K","-0.14%"
"Sep 21, 2016","1,965.8","1,985.0","1,985.0","1,937.4","0.13K","-0.97%"
"Sep 20, 2016","1,985.0","1,960.0","2,000.0","1,937.4","0.12K","1.28%"
"Sep 19, 2016","1,960.0","1,988.0","1,998.0","1,947.8","0.11K","-1.41%"
"Sep 18, 2016","1,988.0","1,951.0","2,010.0","1,951.0","0.05K","1.90%"
"Sep 17, 2016","1,951.0","1,957.3","1,970.0","1,933.7","0.03K","-0.32%"
"Sep 16, 2016","1,957.3","1,980.9","1,990.0","1,935.0","0.08K","-1.19%"
"Sep 15, 2016","1,980.9","1,982.5","2,000.0","1,950.0","0.14K","-0.08%"
"Sep 14, 2016","1,982.5","1,986.0","2,018.0","1,966.7","0.11K","-0.88%"
"Sep 13, 2016","2,000.0","2,002.4","2,070.0","1,980.0","0.14K","-0.12%"
"Sep 12, 2016","2,002.4","1,990.0","2,029.0","1,954.2","0.08K","-1.15%"
"Sep 11, 2016","2,025.8","2,035.0","2,035.0","1,965.0","0.05K","-0.45%"
"Sep 10, 2016","2,035.0","2,022.8","2,035.0","2,006.0","0.02K","0.60%"
"Sep 09, 2016","2,022.8","2,032.3","2,033.0","1,980.0","0.07K","0.97%"
"Sep 08, 2016","2,003.3","1,988.1","2,035.0","1,967.1","0.09K","0.77%"
"Sep 07, 2016","1,988.1","1,950.2","2,000.0","1,950.0","0.07K","1.94%"
"Sep 06, 2016","1,950.2","1,959.6","1,999.0","1,943.5","0.11K","-0.48%"
"Sep 05, 2016","1,959.6","1,959.0","1,990.0","1,940.9","0.10K","0.03%"
"Sep 04, 2016","1,959.0","1,935.0","1,980.0","1,928.1","0.09K","1.24%"
"Sep 03, 2016","1,935.0","1,904.0","1,946.2","1,894.1","0.05K","1.63%"
"Sep 02, 2016","1,904.0","1,896.0","1,929.0","1,875.0","0.13K","0.42%"
"Sep 01, 2016","1,896.0","1,929.6","1,949.0","1,841.2","0.26K","-1.74%"
"Aug 31, 2016","1,929.6","1,950.0","1,955.0","1,929.1","0.12K","-1.05%"
"Aug 30, 2016","1,950.0","1,947.2","1,955.0","1,926.1","0.11K","0.14%"
"Aug 29, 2016","1,947.2","1,943.9","1,955.0","1,927.5","0.12K","0.17%"
"Aug 28, 2016","1,943.9","1,945.0","1,945.0","1,928.0","0.02K","-0.06%"
"Aug 27, 2016","1,945.0","1,945.0","1,945.0","1,928.0","0.04K","0.00%"
"Aug 26, 2016","1,945.0","1,946.0","1,946.8","1,927.4","0.08K","-0.05%"
"Aug 25, 2016","1,946.0","1,945.3","1,950.0","1,925.0","0.10K","0.04%"
"Aug 24, 2016","1,945.3","1,925.0","1,949.0","1,925.0","0.09K","1.05%"
"Aug 23, 2016","1,925.0","1,922.6","1,950.0","1,920.0","0.07K","0.13%"
"Aug 22, 2016","1,922.6","1,937.1","1,970.0","1,913.0","0.11K","-0.75%"
"Aug 21, 2016","1,937.1","1,906.2","1,945.0","1,906.2","0.03K","1.62%"
"Aug 20, 2016","1,906.2","1,911.0","1,945.0","1,905.0","0.09K","-0.25%"
"Aug 19, 2016","1,911.0","1,924.8","1,955.0","1,900.1","0.14K","-0.72%"
"Aug 18, 2016","1,924.8","1,945.0","1,945.0","1,902.1","0.12K","-1.04%"
"Aug 17, 2016","1,945.0","2,020.0","2,094.0","1,900.0","0.15K","-7.38%"
"Aug 16, 2016","2,100.0","1,900.0","2,100.0","1,874.0","0.16K","10.53%"
"Aug 15, 2016","1,900.0","1,906.4","1,940.0","1,870.0","0.10K","-0.34%"
"Aug 14, 2016","1,906.4","1,910.6","1,938.6","1,868.0","0.07K","-0.22%"
"Aug 13, 2016","1,910.6","1,898.0","1,946.8","1,866.7","0.08K","0.66%"
"Aug 12, 2016","1,898.0","1,920.0","1,935.3","1,860.0","0.09K","-1.15%"
"Aug 11, 2016","1,920.0","1,921.7","1,944.7","1,841.0","0.15K","-0.09%"
"Aug 10, 2016","1,921.7","1,909.0","1,949.0","1,870.0","0.11K","0.66%"
"Aug 09, 2016","1,909.0","1,967.2","1,974.4","1,850.0","0.14K","-2.96%"
"Aug 08, 2016","1,967.2","1,931.4","1,974.8","1,921.0","0.08K","1.85%"
"Aug 07, 2016","1,931.4","1,968.0","1,985.0","1,920.0","0.06K","-1.86%"
"Aug 06, 2016","1,968.0","1,947.0","1,989.8","1,910.0","0.11K","1.08%"
"Aug 05, 2016","1,947.0","1,971.0","2,032.0","1,925.0","0.23K","-1.22%"
"Aug 04, 2016","1,971.0","1,985.0","2,032.0","1,930.0","0.10K","-0.71%"
"Aug 03, 2016","1,985.0","1,800.0","2,000.0","1,740.0","0.27K","10.28%"
"Aug 02, 2016","1,800.0","1,992.0","2,000.2","1,800.0","0.22K","-9.64%"
"Aug 01, 2016","1,992.0","2,092.9","2,092.9","1,801.2","0.16K","-4.82%"
"Jul 31, 2016","2,092.9","2,094.0","2,120.0","2,050.0","0.02K","-0.06%"
"Jul 30, 2016","2,094.0","2,128.0","2,153.0","2,065.2","0.04K","-1.60%"
"Jul 29, 2016","2,128.0","2,135.0","2,184.9","2,011.1","0.11K","-0.33%"
"Jul 28, 2016","2,135.0","2,188.9","2,190.0","2,010.0","0.13K","-2.46%"
"Jul 27, 2016","2,188.9","2,160.1","2,228.9","2,156.1","0.14K","1.34%"
"Jul 26, 2016","2,160.1","2,214.2","2,322.0","2,160.1","0.26K","-2.44%"
"Jul 25, 2016","2,214.2","2,246.0","2,250.0","2,165.7","0.12K","-1.42%"
"Jul 24, 2016","2,246.0","2,258.8","2,258.8","2,202.8","0.02K","-0.57%"
"Jul 23, 2016","2,258.8","2,245.5","2,263.0","2,231.0","0.03K","0.59%"
"Jul 22, 2016","2,245.5","2,260.0","2,275.0","2,185.3","0.10K","-0.64%"
"Jul 21, 2016","2,260.0","2,281.0","2,284.7","2,230.0","0.08K","-0.92%"
"Jul 20, 2016","2,281.0","2,280.0","2,294.0","2,240.0","0.13K","0.04%"
"Jul 19, 2016","2,280.0","2,270.4","2,295.0","2,260.0","0.14K","0.42%"
"Jul 18, 2016","2,270.4","2,275.0","2,315.0","2,265.9","0.10K","-0.20%"
"Jul 17, 2016","2,275.0","2,279.0","2,295.0","2,254.0","0.02K","-0.18%"
"Jul 16, 2016","2,279.0","2,256.5","2,316.0","2,255.0","0.09K","1.00%"
"Jul 15, 2016","2,256.5","2,285.0","2,285.0","2,235.0","0.11K","-1.25%"
"Jul 14, 2016","2,285.0","2,305.0","2,306.5","2,255.9","0.12K","-0.87%"
"Jul 13, 2016","2,305.0","2,278.0","2,335.0","2,250.0","0.19K","1.19%"
"Jul 12, 2016","2,278.0","2,253.2","2,281.5","2,221.5","0.07K","1.10%"
"Jul 11, 2016","2,253.2","2,298.8","2,298.8","2,205.5","0.13K","-1.99%"
"Jul 10, 2016","2,298.8","2,270.1","2,310.0","2,263.3","0.03K","1.27%"
"Jul 09, 2016","2,270.1","2,322.5","2,344.0","2,248.1","0.11K","-2.26%"
"Jul 08, 2016","2,322.5","2,275.0","2,348.0","2,257.0","0.20K","2.09%"
"Jul 07, 2016","2,275.0","2,336.0","2,358.8","2,154.4","0.17K","-2.61%"
"Jul 06, 2016","2,336.0","2,260.0","2,359.9","2,260.0","0.10K","3.36%"
"Jul 05, 2016","2,260.0","2,250.1","2,288.0","2,243.3","0.11K","0.44%"
"Jul 04, 2016","2,250.1","2,232.5","2,280.0","2,220.0","0.12K","0.79%"
"Jul 03, 2016","2,232.5","2,299.0","2,299.0","2,218.0","0.06K","-2.89%"
"Jul 02, 2016","2,299.0","2,275.1","2,299.0","2,201.3","0.07K","1.05%"
"Jul 01, 2016","2,275.1","2,262.8","2,304.0","2,202.0","0.15K","0.55%"
"Jun 30, 2016","2,262.8","2,251.0","2,304.9","2,205.0","0.20K","0.52%"
"Jun 29, 2016","2,251.0","2,328.0","2,328.0","2,185.7","0.14K","-3.31%"
"Jun 28, 2016","2,328.0","2,296.0","2,404.5","2,265.0","0.17K","1.39%"
"Jun 27, 2016","2,296.0","2,350.0","2,414.0","2,255.1","0.15K","-2.30%"
"Jun 26, 2016","2,350.0","2,464.0","2,488.0","2,340.0","0.08K","-5.43%"
"Jun 25, 2016","2,485.0","2,455.0","2,540.0","2,454.8","0.08K","1.22%"
"Jun 24, 2016","2,455.0","2,298.9","2,599.0","2,298.9","0.25K","6.79%"
"Jun 23, 2016","2,298.9","2,301.0","2,450.5","2,011.2","0.40K","-0.48%"
"Jun 22, 2016","2,310.1","2,615.0","2,660.0","2,301.0","0.29K","-11.66%"
"Jun 21, 2016","2,615.0","2,827.5","2,870.0","2,500.0","0.27K","-7.64%"
"Jun 20, 2016","2,831.2","2,800.0","2,884.5","2,701.5","0.17K","1.11%"
"Jun 19, 2016","2,800.0","2,874.6","2,890.0","2,581.0","0.07K","-2.60%"
"Jun 18, 2016","2,874.6","2,920.0","2,930.0","2,763.8","0.13K","-1.55%"
"Jun 17, 2016","2,920.0","2,881.1","2,951.3","2,820.0","0.22K","1.35%"
"Jun 16, 2016","2,881.1","2,590.0","2,959.0","2,566.1","0.34K","11.24%"
"Jun 15, 2016","2,590.0","2,565.5","2,600.0","2,515.0","0.22K","0.95%"
"Jun 14, 2016","2,565.5","2,551.1","2,607.0","2,450.0","0.23K","0.56%"
"Jun 13, 2016","2,551.1","2,430.0","2,689.0","2,397.0","0.35K","4.98%"
"Jun 12, 2016","2,430.0","2,269.0","2,466.0","2,269.0","0.18K","7.10%"
"Jun 11, 2016","2,269.0","2,241.9","2,274.0","2,225.0","0.06K","1.21%"
"Jun 10, 2016","2,241.9","2,280.0","2,280.0","2,199.0","0.15K","-1.67%"
"Jun 09, 2016","2,280.0","2,297.0","2,315.0","2,202.8","0.24K","-0.74%"
"Jun 08, 2016","2,297.0","2,340.0","2,340.0","2,264.0","0.27K","-1.84%"
"Jun 07, 2016","2,340.0","2,335.0","2,404.6","2,257.0","0.30K","0.21%"
"Jun 06, 2016","2,335.0","2,290.0","2,337.8","2,255.2","0.22K","1.97%"
"Jun 05, 2016","2,290.0","2,292.8","2,295.0","2,255.0","0.05K","-0.12%"
"Jun 04, 2016","2,292.8","2,220.0","2,329.2","2,205.0","0.13K","3.28%"
"Jun 03, 2016","2,220.0","2,100.0","2,400.0","2,072.2","0.36K","5.71%"
"Jun 02, 2016","2,100.0","2,088.9","2,142.9","2,025.2","0.18K","0.53%"
"Jun 01, 2016","2,088.9","2,043.2","2,090.0","1,992.0","0.28K","3.16%"
"May 31, 2016","2,025.0","2,050.0","2,090.0","1,800.0","0.34K","-1.22%"
"May 30, 2016","2,050.0","1,875.1","2,090.0","1,875.1","0.28K","9.33%"
"May 29, 2016","1,875.1","1,870.0","1,917.0","1,855.0","0.10K","0.27%"
"May 28, 2016","1,870.0","1,813.9","1,897.0","1,780.0","0.16K","3.09%"
"May 27, 2016","1,813.9","1,772.0","1,813.9","1,755.4","0.22K","2.36%"
"May 26, 2016","1,772.0","1,770.0","1,775.0","1,752.0","0.08K","0.12%"
"May 25, 2016","1,769.9","1,760.0","1,780.0","1,742.0","0.21K","0.56%"
"May 24, 2016","1,760.0","1,747.3","1,790.0","1,731.1","0.21K","0.73%"
"May 23, 2016","1,747.3","1,755.0","1,790.0","1,720.1","0.27K","-0.44%"
"May 22, 2016","1,755.0","1,756.0","1,764.5","1,738.0","0.04K","-0.05%"
"May 21, 2016","1,756.0","1,770.0","1,775.0","1,747.0","0.05K","-0.79%"
"May 20, 2016","1,770.0","1,770.0","1,771.0","1,743.0","0.14K","0.00%"
"May 19, 2016","1,770.0","1,783.0","1,799.0","1,757.0","0.20K","-0.73%"
"May 18, 2016","1,783.0","1,779.0","1,790.0","1,756.7","0.17K","0.22%"
"May 17, 2016","1,779.0","1,763.0","1,797.9","1,755.0","0.19K","0.20%"
"May 16, 2016","1,775.4","1,761.2","1,808.0","1,754.0","0.20K","0.81%"
"May 15, 2016","1,761.2","1,776.0","1,776.0","1,760.0","0.02K","-0.83%"
"May 14, 2016","1,776.0","1,761.0","1,780.0","1,755.0","0.06K","0.85%"
"May 13, 2016","1,761.0","1,764.0","1,780.0","1,736.1","0.15K","-0.17%"
"May 12, 2016","1,764.0","1,750.0","1,764.0","1,720.0","0.15K","1.05%"
"May 11, 2016","1,745.7","1,725.0","1,751.3","1,723.3","0.17K","1.20%"
"May 10, 2016","1,725.0","1,779.9","1,780.0","1,720.0","0.24K","-3.09%"
"May 09, 2016","1,779.9","1,736.0","1,780.0","1,715.0","0.24K","2.53%"
"May 08, 2016","1,736.0","1,741.0","1,760.0","1,736.0","0.03K","-0.29%"
"May 07, 2016","1,741.0","1,750.2","1,764.0","1,740.0","0.02K","-0.53%"
"May 06, 2016","1,750.2","1,744.0","1,764.0","1,721.0","0.11K","0.30%"
"May 05, 2016","1,744.9","1,732.4","1,767.0","1,720.0","0.14K","0.72%"
"May 04, 2016","1,732.4","1,748.6","1,753.0","1,725.0","0.12K","-0.92%"
"May 03, 2016","1,748.6","1,701.3","1,769.0","1,701.3","0.22K","2.78%"
"May 02, 2016","1,701.3","1,729.5","1,740.0","1,701.3","0.18K","-1.63%"
"May 01, 2016","1,729.5","1,715.0","1,742.3","1,713.0","0.02K","0.85%"
"Apr 30, 2016","1,715.0","1,757.7","1,757.9","1,714.5","0.04K","-2.43%"
"Apr 29, 2016","1,757.7","1,755.0","1,775.0","1,706.1","0.13K","0.15%"
"Apr 28, 2016","1,755.0","1,772.0","1,786.5","1,715.0","0.15K","-0.96%"
"Apr 27, 2016","1,772.0","1,815.0","1,833.0","1,750.0","0.18K","-2.37%"
"Apr 26, 2016","1,815.0","1,786.0","1,844.0","1,766.0","0.13K","1.63%"
"Apr 25, 2016","1,786.0","1,760.0","1,787.0","1,726.7","0.21K","1.47%"
"Apr 24, 2016","1,760.0","1,718.0","1,760.0","1,718.0","0.04K","2.44%"
"Apr 23, 2016","1,718.0","1,746.5","1,750.0","1,708.1","0.06K","-1.63%"
"Apr 22, 2016","1,746.5","1,744.8","1,752.0","1,705.3","0.15K","0.10%"
"Apr 21, 2016","1,744.8","1,734.0","1,745.0","1,718.0","0.09K","0.62%"
"Apr 20, 2016","1,734.0","1,699.0","1,750.0","1,677.6","0.26K","2.06%"
"Apr 19, 2016","1,699.0","1,675.8","1,700.0","1,655.0","0.10K","1.39%"
"Apr 18, 2016","1,675.8","1,685.8","1,700.0","1,626.1","0.14K","-0.60%"
"Apr 17, 2016","1,685.8","1,697.0","1,706.8","1,673.9","0.02K","-0.66%"
"Apr 16, 2016","1,697.0","1,700.0","1,720.0","1,685.5","0.04K","-0.18%"
"Apr 15, 2016","1,700.0","1,660.0","1,720.0","1,642.2","0.13K","2.41%"
"Apr 14, 2016","1,660.0","1,650.0","1,660.0","1,630.1","0.11K","0.61%"
"Apr 13, 2016","1,650.0","1,639.0","1,650.0","1,623.4","0.19K","0.67%"
"Apr 12, 2016","1,639.0","1,622.9","1,640.0","1,616.1","0.11K","0.99%"
"Apr 11, 2016","1,622.9","1,668.0","1,673.0","1,615.0","0.14K","-2.70%"
"Apr 10, 2016","1,668.0","1,655.0","1,668.0","1,650.1","0.02K","0.79%"
"Apr 09, 2016","1,655.0","1,675.0","1,675.0","1,636.1","0.04K","-1.19%"
"Apr 08, 2016","1,675.0","1,699.0","1,699.0","1,642.0","0.21K","-1.41%"
"Apr 07, 2016","1,699.0","1,709.5","1,710.0","1,672.2","0.10K","-0.61%"
"Apr 06, 2016","1,709.5","1,701.0","1,713.0","1,684.0","0.10K","0.50%"
"Apr 05, 2016","1,701.0","1,719.4","1,725.0","1,660.5","0.19K","-1.07%"
"Apr 04, 2016","1,719.4","1,714.0","1,729.0","1,640.0","0.25K","0.31%"
"Apr 03, 2016","1,714.0","1,690.0","1,719.2","1,690.0","0.03K","1.42%"
"Apr 02, 2016","1,690.0","1,718.0","1,719.0","1,685.0","0.03K","-1.63%"
"Apr 01, 2016","1,718.0","1,724.0","1,740.0","1,700.0","0.20K","-0.35%"
"Mar 31, 2016","1,724.0","1,710.8","1,735.0","1,701.0","0.17K","-0.75%"
"Mar 30, 2016","1,737.0","1,747.2","1,748.8","1,710.8","0.11K","-0.58%"
"Mar 29, 2016","1,747.2","1,770.0","1,805.0","1,720.0","0.20K","-1.29%"
"Mar 28, 2016","1,770.0","1,759.0","1,801.0","1,746.0","0.24K","0.63%"
"Mar 27, 2016","1,759.0","1,735.0","1,800.0","1,714.0","0.15K","1.38%"
"Mar 26, 2016","1,735.0","1,758.0","1,762.7","1,713.1","0.06K","-1.31%"
"Mar 25, 2016","1,758.0","1,742.6","1,797.9","1,742.5","0.09K","0.88%"
"Mar 24, 2016","1,742.6","1,780.0","1,801.0","1,704.2","0.14K","-2.10%"
"Mar 23, 2016","1,780.0","1,677.2","1,820.0","1,645.2","0.28K","6.12%"
"Mar 22, 2016","1,677.3","1,640.6","1,680.0","1,638.0","0.17K","2.24%"
"Mar 21, 2016","1,640.6","1,673.6","1,679.8","1,616.0","0.15K","-1.97%"
"Mar 20, 2016","1,673.6","1,680.0","1,680.0","1,614.7","0.03K","-0.38%"
"Mar 19, 2016","1,680.0","1,699.0","1,699.0","1,601.0","0.08K","-1.12%"
"Mar 18, 2016","1,699.0","1,715.0","1,737.7","1,671.7","0.12K","-0.93%"
"Mar 17, 2016","1,715.0","1,715.9","1,740.0","1,707.0","0.07K","-0.05%"
"Mar 16, 2016","1,715.9","1,734.0","1,740.0","1,697.7","0.12K","-1.05%"
"Mar 15, 2016","1,734.0","1,726.0","1,735.0","1,683.0","0.10K","0.46%"
"Mar 14, 2016","1,726.0","1,680.0","1,738.0","1,640.0","0.13K","2.74%"
"Mar 13, 2016","1,680.0","1,706.8","1,708.9","1,630.2","0.03K","-1.57%"
"Mar 12, 2016","1,706.8","1,729.2","1,733.0","1,696.0","0.03K","-1.30%"
"Mar 11, 2016","1,729.2","1,715.0","1,735.0","1,690.0","0.14K","0.83%"
"Mar 10, 2016","1,715.0","1,720.0","1,738.0","1,700.0","0.10K","-0.29%"
"Mar 09, 2016","1,720.0","1,738.0","1,738.0","1,700.0","0.13K","-1.03%"
